Date: 07-03 at 21:28:21, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1702.17(13) mean: 3735.40, max: 4669.11
Date: 07-03 at 21:30:04, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1501.35(11) mean: 3691.26, max: 4667.19
Date: 07-03 at 21:31:45, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 3111.04, max: 4418.59
Date: 07-03 at 21:33:29, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 2779.76, max: 3974.43
Date: 07-03 at 21:35:00, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 1670.78, max: 1805.97
Date: 07-03 at 21:36:43, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 1678.34, max: 1834.44
Date: 07-03 at 21:38:20, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 1646.09, max: 1787.00
Date: 07-03 at 21:40:03, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 1614.44, max: 1830.52
Date: 07-03 at 21:41:39, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 1644.77, max: 1786.69
Date: 07-03 at 21:43:19, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 1636.44, max: 1872.25
Date: 07-03 at 21:45:02, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 1657.79, max: 1857.10
Date: 07-03 at 21:46:40, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 1545.43, max: 1650.13
Date: 07-03 at 21:48:23, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 1588.36, max: 1725.33
Date: 07-03 at 21:50:02, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 1530.45, max: 1598.40
Date: 07-03 at 21:51:43, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.94(11) mean: 1559.86, max: 1671.69
Date: 07-03 at 21:53:19, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1466.86(12) mean: 1515.59, max: 1583.91
Date: 07-03 at 21:55:01, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1466.86(12) mean: 1519.86, max: 1609.60
Date: 07-03 at 21:56:39, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1466.86(12) mean: 1554.42, max: 1670.84
