Date: 07-04 at 10:45:33, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1618.61(13) mean: 3459.86, max: 4768.64
Date: 07-04 at 10:47:16, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1538.23(12) mean: 3082.20, max: 4244.78
Date: 07-04 at 10:48:51, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1532.13(12) mean: 2841.91, max: 4055.14
Date: 07-04 at 10:50:35, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1532.13(12) mean: 2712.25, max: 3767.13
Date: 07-04 at 10:52:19, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1532.13(12) mean: 2373.82, max: 3406.68
Date: 07-04 at 10:54:04, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1509.37(10) mean: 2337.55, max: 3347.37
Date: 07-04 at 10:55:47, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1508.57(10) mean: 2160.33, max: 3030.20
Date: 07-04 at 10:57:32, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1487.98(11) mean: 2097.16, max: 2911.76
Date: 07-04 at 10:59:14, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.34(11) mean: 2062.84, max: 2929.58
Date: 07-04 at 11:01:02, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.34(11) mean: 1900.86, max: 2510.38
Date: 07-04 at 11:02:43, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.34(11) mean: 1543.56, max: 1605.77
Date: 07-04 at 11:04:27, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.34(11) mean: 1523.82, max: 1574.61
Date: 07-04 at 11:06:09, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.34(11) mean: 1543.41, max: 1639.08
Date: 07-04 at 11:07:46, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.34(11) mean: 1578.19, max: 1681.40
Date: 07-04 at 11:09:29, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.34(11) mean: 1529.42, max: 1615.81
Date: 07-04 at 11:11:05, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1458.71(13) mean: 1514.85, max: 1573.01
