Date: 07-03 at 17:04:02, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1595.27(12) mean: 3486.33, max: 4443.12
Date: 07-03 at 17:05:37, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1502.46(11) mean: 3271.06, max: 4380.94
Date: 07-03 at 17:07:14, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1502.14(11) mean: 3112.27, max: 4033.66
Date: 07-03 at 17:08:55, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1502.14(11) mean: 3133.39, max: 4065.45
Date: 07-03 at 17:10:32, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1502.14(11) mean: 2707.69, max: 3833.03
Date: 07-03 at 17:12:09, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1502.14(11) mean: 2399.14, max: 3571.40
Date: 07-03 at 17:13:51, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1502.14(11) mean: 1698.86, max: 1828.52
Date: 07-03 at 17:15:26, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1479.99(12) mean: 1679.50, max: 1886.19
Date: 07-03 at 17:17:02, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1478.47(12) mean: 1599.18, max: 1721.53
Date: 07-03 at 17:18:40, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1478.04(12) mean: 1615.16, max: 1728.79
Date: 07-03 at 17:20:20, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1478.04(12) mean: 1643.56, max: 1764.70
Date: 07-03 at 17:21:57, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1478.04(12) mean: 1709.56, max: 1852.97
Date: 07-03 at 17:23:34, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1478.04(12) mean: 1586.96, max: 1762.82
Date: 07-03 at 17:25:18, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1478.04(12) mean: 1600.86, max: 1747.46
Date: 07-03 at 17:26:55, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1478.04(12) mean: 1634.81, max: 1795.07
Date: 07-03 at 17:28:37, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1478.04(12) mean: 1625.64, max: 1806.30
Date: 07-03 at 17:30:15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1478.04(12) mean: 1691.17, max: 1870.13
Date: 07-03 at 17:31:56, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.63(12) mean: 1573.31, max: 1697.25
Date: 07-03 at 17:33:40, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1415.73(11) mean: 1584.71, max: 1678.84
Date: 07-03 at 17:35:23, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1405.93(12) mean: 1526.79, max: 1677.62
Date: 07-03 at 17:37:01, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1401.01(12) mean: 1521.94, max: 1717.57
Date: 07-03 at 17:38:37, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1401.01(12) mean: 1562.31, max: 1793.19
Date: 07-03 at 17:40:22, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1401.01(12) mean: 1498.22, max: 1641.55
Date: 07-03 at 17:42:02, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1401.01(12) mean: 1510.71, max: 1672.57
Date: 07-03 at 17:43:42, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1377.43(12) mean: 1473.99, max: 1574.34
Date: 07-03 at 17:45:16, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1369.61(12) mean: 1444.56, max: 1533.53
Date: 07-03 at 17:46:58, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1369.61(12) mean: 1432.28, max: 1515.37
Date: 07-03 at 17:48:39, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1369.61(12) mean: 1429.65, max: 1509.37
Date: 07-03 at 17:50:21, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1369.61(12) mean: 1426.35, max: 1510.02
Date: 07-03 at 17:52:04, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1369.61(12) mean: 1436.49, max: 1542.01
Date: 07-03 at 17:53:45, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1369.61(12) mean: 1407.67, max: 1447.92
Date: 07-03 at 17:55:23, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1369.61(12) mean: 1421.10, max: 1473.89
Date: 07-03 at 17:56:59, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1369.61(12) mean: 1407.79, max: 1447.92
Date: 07-03 at 17:58:42, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1369.61(12) mean: 1419.08, max: 1465.08
Date: 07-03 at 18:00:22, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1369.61(12) mean: 1407.32, max: 1450.04
Date: 07-03 at 18:01:54, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1369.61(12) mean: 1407.32, max: 1450.04
