Date: 07-09 at 14:52:53, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1264.87(9) mean: 3234.21, max: 4718.63
Date: 07-09 at 14:53:44, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1171.18(8) mean: 2988.06, max: 4457.93
Date: 07-09 at 14:54:32, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1156.76(8) mean: 2346.70, max: 4121.90
Date: 07-09 at 14:55:24, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1155.18(8) mean: 2063.27, max: 3491.26
Date: 07-09 at 14:56:11, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1155.18(8) mean: 1842.45, max: 3106.12
Date: 07-09 at 14:56:59, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1153.32(8) mean: 1304.66, max: 1461.98
Date: 07-09 at 14:57:47, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1153.32(8) mean: 1362.25, max: 1480.02
Date: 07-09 at 14:58:36, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1153.32(8) mean: 1427.01, max: 1576.09
Date: 07-09 at 14:59:25, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1153.32(8) mean: 1361.51, max: 1645.62
Date: 07-09 at 15:00:15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1153.32(8) mean: 1343.13, max: 1612.66
Date: 07-09 at 15:01:04, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1153.32(8) mean: 1312.03, max: 1450.85
Date: 07-09 at 15:01:52, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1153.32(8) mean: 1377.08, max: 1509.76
Date: 07-09 at 15:02:42, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1153.32(8) mean: 1268.77, max: 1476.33
Date: 07-09 at 15:03:29, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1153.32(8) mean: 1359.18, max: 1584.00
Date: 07-09 at 15:04:20, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1153.32(8) mean: 1257.51, max: 1415.15
Date: 07-09 at 15:05:09, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1153.32(8) mean: 1282.00, max: 1437.88
Date: 07-09 at 15:05:56, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1134.15(9) mean: 1211.12, max: 1296.15
Date: 07-09 at 15:06:46, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1133.38(9) mean: 1238.72, max: 1331.10
Date: 07-09 at 15:07:35, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1133.38(9) mean: 1264.56, max: 1402.10
Date: 07-09 at 15:08:22, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1123.25(10) mean: 1181.20, max: 1298.19
Date: 07-09 at 15:09:08, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1123.09(10) mean: 1200.81, max: 1315.77
Date: 07-09 at 15:09:57, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1123.09(10) mean: 1253.65, max: 1348.67
Date: 07-09 at 15:10:46, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1123.09(10) mean: 1297.05, max: 1396.97
Date: 07-09 at 15:11:36, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1110.04(10) mean: 1161.73, max: 1213.97
Date: 07-09 at 15:12:25, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1180.60, max: 1241.03
Date: 07-09 at 15:13:17, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1152.56, max: 1196.10
Date: 07-09 at 15:14:10, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1158.22, max: 1221.58
Date: 07-09 at 15:15:03, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1150.55, max: 1192.91
Date: 07-09 at 15:15:58, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1152.33, max: 1214.92
Date: 07-09 at 15:16:47, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1195.55, max: 1257.55
Date: 07-09 at 15:17:34, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1145.80, max: 1292.50
Date: 07-09 at 15:18:24, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1137.99, max: 1212.41
Date: 07-09 at 15:19:16, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1144.03, max: 1192.00
Date: 07-09 at 15:20:01, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1135.59, max: 1187.48
Date: 07-09 at 15:20:51, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1134.72, max: 1204.70
Date: 07-09 at 15:21:39, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1141.90, max: 1205.28
Date: 07-09 at 15:22:29, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.91(9) mean: 1125.89, max: 1154.93
Date: 07-09 at 15:23:15, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1091.11(9) mean: 1106.45, max: 1179.23
