Date: 07-03 at 22:36:44, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1754.73(7) mean: 3540.74, max: 4757.69
Date: 07-03 at 22:37:40, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1671.10(6) mean: 3340.76, max: 4379.56
Date: 07-03 at 22:38:31, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1615.56(6) mean: 2412.50, max: 3419.56
Date: 07-03 at 22:39:53, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1513.20(13) mean: 2318.83, max: 3405.43
Date: 07-03 at 22:41:05, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1415.43(11) mean: 2129.48, max: 3335.87
Date: 07-03 at 22:42:09, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1413.79(11) mean: 2077.01, max: 3374.44
Date: 07-03 at 22:43:20, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1413.79(11) mean: 1627.33, max: 1733.57
Date: 07-03 at 22:44:40, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1641.06, max: 1752.48
Date: 07-03 at 22:45:56, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1620.49, max: 1776.47
Date: 07-03 at 22:47:21, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1526.92, max: 1624.93
Date: 07-03 at 22:48:35, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1563.97, max: 1663.11
Date: 07-03 at 22:50:04, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1553.81, max: 1663.11
Date: 07-03 at 22:51:09, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1618.65, max: 1734.07
Date: 07-03 at 22:52:22, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1538.25, max: 1621.50
Date: 07-03 at 22:53:50, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1528.31, max: 1657.35
Date: 07-03 at 22:55:14, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1508.72, max: 1607.61
Date: 07-03 at 22:56:30, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1505.21, max: 1584.58
Date: 07-03 at 22:57:57, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1503.99, max: 1575.40
Date: 07-03 at 22:59:15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1538.92, max: 1629.32
Date: 07-03 at 23:00:40, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1505.16, max: 1609.27
Date: 07-03 at 23:01:58, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1465.17, max: 1530.01
Date: 07-03 at 23:03:09, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1472.28, max: 1557.02
Date: 07-03 at 23:04:14, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1529.27, max: 1649.68
Date: 07-03 at 23:05:47, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1398.77(11) mean: 1487.49, max: 1611.89
Date: 07-03 at 23:07:06, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1395.78(11) mean: 1526.50, max: 1698.06
Date: 07-03 at 23:08:23, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1360.33(11) mean: 1429.58, max: 1469.90
Date: 07-03 at 23:09:30, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1355.72(11) mean: 1502.06, max: 1551.79
Date: 07-03 at 23:11:00, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1354.64(11) mean: 1509.72, max: 1588.63
Date: 07-03 at 23:12:40, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1354.64(11) mean: 1441.27, max: 1492.87
Date: 07-03 at 23:14:16, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1354.64(11) mean: 1437.65, max: 1499.97
Date: 07-03 at 23:15:23, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1354.64(11) mean: 1435.55, max: 1512.98
Date: 07-03 at 23:16:31, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1354.64(11) mean: 1402.54, max: 1445.36
Date: 07-03 at 23:17:46, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1388.75, max: 1426.14
Date: 07-03 at 23:18:57, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1383.21, max: 1425.30
Date: 07-03 at 23:20:09, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1382.56, max: 1425.30
Date: 07-03 at 23:21:41, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1382.58, max: 1425.30
Date: 07-03 at 23:23:02, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1382.04, max: 1426.14
Date: 07-03 at 23:24:19, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1382.38, max: 1426.06
Date: 07-03 at 23:25:26, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1380.65, max: 1425.30
Date: 07-03 at 23:26:49, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1376.16, max: 1442.43
Date: 07-03 at 23:28:09, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1366.61, max: 1398.05
Date: 07-03 at 23:29:29, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1363.39, max: 1398.05
Date: 07-03 at 23:30:50, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1362.34, max: 1403.98
Date: 07-03 at 23:32:14, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1351.94, max: 1366.01
Date: 07-03 at 23:33:19, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1351.54, max: 1365.83
Date: 07-03 at 23:34:51, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1353.19, max: 1371.19
Date: 07-03 at 23:36:14, iter: 47, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1350.56, max: 1365.83
Date: 07-03 at 23:37:28, iter: 48, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1350.98, max: 1365.83
Date: 07-03 at 23:38:54, iter: 49, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1348.81, max: 1364.95
Date: 07-03 at 23:40:17, iter: 50, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1343.85, max: 1356.70
Date: 07-03 at 23:41:43, iter: 51, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1343.83, max: 1356.70
Date: 07-03 at 23:43:08, iter: 52, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1343.83, max: 1356.70
Date: 07-03 at 23:44:27, iter: 53, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1343.90, max: 1357.78
Date: 07-03 at 23:46:04, iter: 54, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1344.25, max: 1363.05
Date: 07-03 at 23:47:25, iter: 55, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1343.69, max: 1354.64
Date: 07-03 at 23:48:47, iter: 56, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1343.83, max: 1356.70
Date: 07-03 at 23:50:16, iter: 57, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1343.83, max: 1356.70
Date: 07-03 at 23:51:42, iter: 58, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1343.83, max: 1356.70
Date: 07-03 at 23:53:21, iter: 59, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1344.69, max: 1369.73
Date: 07-03 at 23:54:55, iter: 60, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-03 at 23:56:11, iter: 61, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-03 at 23:57:53, iter: 62, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-03 at 23:59:26, iter: 63, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:00:54, iter: 64, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:02:14, iter: 65, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:03:32, iter: 66, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:05:00, iter: 67, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:06:23, iter: 68, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:07:47, iter: 69, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:09:23, iter: 70, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:11:01, iter: 71, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:12:49, iter: 72, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:13:57, iter: 73, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:15:24, iter: 74, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:16:43, iter: 75, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:17:56, iter: 76, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:19:34, iter: 77, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:21:03, iter: 78, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:22:37, iter: 79, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:23:44, iter: 80, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:25:16, iter: 81, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:26:33, iter: 82, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:28:08, iter: 83, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:29:23, iter: 84, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:30:50, iter: 85, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:32:18, iter: 86, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
Date: 07-04 at 00:34:01, iter: 87, fix: false, local: true, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1342.91(11) mean: 1342.91, max: 1342.91
