Date: 07-09 at 18:42:43, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1284.50(10) mean: 3902.43, max: 4998.16
Date: 07-09 at 18:43:21, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1156.96(9) mean: 3083.18, max: 4285.98
Date: 07-09 at 18:44:02, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.09(9) mean: 2588.43, max: 3832.92
Date: 07-09 at 18:44:34, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1135.99(9) mean: 1572.92, max: 2691.13
Date: 07-09 at 18:45:08, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1135.56(10) mean: 1195.73, max: 1290.57
Date: 07-09 at 18:45:45, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1111.13(10) mean: 1227.65, max: 1334.07
Date: 07-09 at 18:46:25, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1080.42(9) mean: 1274.80, max: 1399.71
Date: 07-09 at 18:47:07, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1080.33(9) mean: 1289.59, max: 1437.47
Date: 07-09 at 18:47:44, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1080.33(9) mean: 1199.39, max: 1313.60
Date: 07-09 at 18:48:24, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1080.33(9) mean: 1172.37, max: 1298.40
Date: 07-09 at 18:49:05, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1080.33(9) mean: 1176.57, max: 1318.60
Date: 07-09 at 18:49:42, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1080.33(9) mean: 1157.70, max: 1237.54
Date: 07-09 at 18:50:20, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1075.63(9) mean: 1136.00, max: 1229.52
Date: 07-09 at 18:50:56, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1046.73(9) mean: 1107.14, max: 1245.08
Date: 07-09 at 18:51:36, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1038.50(8) mean: 1085.92, max: 1155.99
Date: 07-09 at 18:52:13, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1045.22, max: 1097.82
Date: 07-09 at 18:52:45, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1044.48, max: 1098.42
Date: 07-09 at 18:53:21, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1040.06, max: 1097.82
Date: 07-09 at 18:54:00, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1039.75, max: 1097.82
Date: 07-09 at 18:54:41, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1038.82, max: 1097.82
Date: 07-09 at 18:55:20, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1038.82, max: 1097.82
Date: 07-09 at 18:56:01, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1038.82, max: 1097.82
Date: 07-09 at 18:56:39, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1038.82, max: 1097.82
Date: 07-09 at 18:57:23, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1043.18, max: 1114.78
Date: 07-09 at 18:58:08, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1033.24, max: 1088.20
Date: 07-09 at 18:58:45, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1032.64, max: 1081.78
Date: 07-09 at 18:59:26, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1035.95, max: 1047.80
Date: 07-09 at 18:59:59, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1030.89, max: 1042.72
Date: 07-09 at 19:00:38, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1028.40(8) mean: 1029.74, max: 1038.50
