Date: 07-09 at 13:30:46, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1364.67(9) mean: 3908.17, max: 5005.80
Date: 07-09 at 13:31:25, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1166.81(8) mean: 1453.87, max: 1621.54
Date: 07-09 at 13:32:07, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1501.49, max: 1685.71
Date: 07-09 at 13:32:42, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1566.92, max: 1787.47
Date: 07-09 at 13:33:28, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1333.42, max: 1674.92
Date: 07-09 at 13:34:13, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1387.74, max: 1711.33
Date: 07-09 at 13:34:54, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1316.35, max: 1466.92
Date: 07-09 at 13:35:31, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1338.71, max: 1533.13
Date: 07-09 at 13:36:19, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1344.90, max: 1547.29
Date: 07-09 at 13:37:06, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1258.21, max: 1379.66
Date: 07-09 at 13:37:50, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1268.89, max: 1430.43
Date: 07-09 at 13:38:27, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1308.84, max: 1425.60
Date: 07-09 at 13:39:03, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1307.60, max: 1484.60
Date: 07-09 at 13:39:44, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1258.02, max: 1360.05
Date: 07-09 at 13:40:22, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1190.73, max: 1290.55
Date: 07-09 at 13:41:04, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1136.14(8) mean: 1181.57, max: 1228.57
Date: 07-09 at 13:41:40, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1108.59(8) mean: 1162.10, max: 1202.83
Date: 07-09 at 13:42:20, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1106.48(8) mean: 1151.82, max: 1185.47
Date: 07-09 at 13:42:53, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1106.48(8) mean: 1204.34, max: 1244.78
Date: 07-09 at 13:43:36, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1106.48(8) mean: 1150.23, max: 1204.31
Date: 07-09 at 13:44:14, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1106.48(8) mean: 1147.51, max: 1220.86
Date: 07-09 at 13:44:56, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1106.48(8) mean: 1168.49, max: 1246.76
Date: 07-09 at 13:45:36, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.58(8) mean: 1107.79, max: 1120.83
Date: 07-09 at 13:46:22, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1167.73, max: 1178.92
Date: 07-09 at 13:47:00, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1109.78, max: 1151.37
Date: 07-09 at 13:47:45, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1103.49, max: 1103.49
Date: 07-09 at 13:48:22, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1103.49, max: 1103.49
Date: 07-09 at 13:49:05, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1103.49, max: 1103.49
Date: 07-09 at 13:49:49, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1103.49, max: 1103.49
Date: 07-09 at 13:50:36, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1103.49, max: 1103.49
Date: 07-09 at 13:51:21, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1103.49, max: 1103.49
Date: 07-09 at 13:52:04, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1103.49, max: 1103.49
Date: 07-09 at 13:52:47, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1103.49, max: 1103.49
Date: 07-09 at 13:53:25, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1103.49, max: 1103.49
Date: 07-09 at 13:54:09, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1103.49, max: 1103.49
Date: 07-09 at 13:54:52, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 926.82 best obj: 1103.49(8) mean: 1103.49, max: 1103.49
