Date: 07-15 at 11:19:31, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1751.80(18) mean: 2614.09, max: 3494.01
Date: 07-15 at 11:20:29, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1655.55(16) mean: 2621.63, max: 3473.58
Date: 07-15 at 11:21:26, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1643.76(16) mean: 2641.92, max: 3386.19
Date: 07-15 at 11:22:24, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1642.91(16) mean: 2537.08, max: 2987.84
Date: 07-15 at 11:23:25, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1642.91(16) mean: 2546.57, max: 3036.03
Date: 07-15 at 11:24:28, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1642.91(16) mean: 2427.42, max: 3051.99
Date: 07-15 at 11:25:28, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1642.91(16) mean: 2125.04, max: 2925.55
Date: 07-15 at 11:26:32, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1642.91(16) mean: 2007.36, max: 2954.82
Date: 07-15 at 11:27:45, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1628.63(17) mean: 1743.94, max: 1921.47
Date: 07-15 at 11:28:53, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1627.74(17) mean: 1714.64, max: 1887.06
Date: 07-15 at 11:29:51, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1619.66(17) mean: 1755.17, max: 1947.08
Date: 07-15 at 11:30:52, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1618.77(17) mean: 1742.61, max: 1970.50
Date: 07-15 at 11:31:46, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1618.77(17) mean: 1772.24, max: 2009.03
Date: 07-15 at 11:32:55, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1618.77(17) mean: 1721.82, max: 2041.12
Date: 07-15 at 11:33:53, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1618.77(17) mean: 1729.60, max: 1887.75
Date: 07-15 at 11:34:56, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1618.77(17) mean: 1718.36, max: 1841.83
Date: 07-15 at 11:35:53, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1618.77(17) mean: 1758.08, max: 1900.52
Date: 07-15 at 11:36:55, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1618.77(17) mean: 1784.89, max: 1966.60
Date: 07-15 at 11:37:52, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1618.77(17) mean: 1733.65, max: 1879.51
Date: 07-15 at 11:39:04, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1618.23(16) mean: 1691.95, max: 1758.59
Date: 07-15 at 11:39:58, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1611.09(16) mean: 1726.01, max: 1814.25
Date: 07-15 at 11:41:03, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1611.09(16) mean: 1682.12, max: 1766.15
Date: 07-15 at 11:42:01, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1611.09(16) mean: 1710.93, max: 1791.60
Date: 07-15 at 11:42:59, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1611.09(16) mean: 1762.69, max: 1852.10
Date: 07-15 at 11:43:59, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1611.09(16) mean: 1717.94, max: 1883.96
Date: 07-15 at 11:45:07, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1611.09(16) mean: 1677.98, max: 1745.87
Date: 07-15 at 11:46:09, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1611.09(16) mean: 1714.66, max: 1781.18
