Date: 07-15 at 15:54:58, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1802.82(18) mean: 2735.85, max: 3429.60
Date: 07-15 at 15:55:56, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1728.57(17) mean: 2691.74, max: 3412.47
Date: 07-15 at 15:56:59, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1692.77(17) mean: 2675.90, max: 3398.36
Date: 07-15 at 15:57:52, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1684.55(17) mean: 2603.33, max: 3312.05
Date: 07-15 at 15:58:49, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1684.55(17) mean: 2378.49, max: 3024.15
Date: 07-15 at 15:59:49, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1684.55(17) mean: 2195.01, max: 2992.94
Date: 07-15 at 16:00:47, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1684.55(17) mean: 2012.86, max: 2809.25
Date: 07-15 at 16:01:52, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1623.65(17) mean: 1790.19, max: 2001.09
Date: 07-15 at 16:02:52, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1604.51(16) mean: 1821.59, max: 2083.38
Date: 07-15 at 16:03:47, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1604.51(16) mean: 1785.16, max: 2121.78
Date: 07-15 at 16:04:42, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1604.51(16) mean: 1731.95, max: 2012.42
Date: 07-15 at 16:05:41, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1556.30(16) mean: 1736.18, max: 2071.35
Date: 07-15 at 16:06:39, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1556.30(15) mean: 1662.30, max: 1761.04
Date: 07-15 at 16:07:33, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1556.30(15) mean: 1683.76, max: 1817.32
Date: 07-15 at 16:08:33, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1556.30(15) mean: 1688.22, max: 1909.63
Date: 07-15 at 16:09:35, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1556.30(15) mean: 1630.32, max: 1704.61
Date: 07-15 at 16:10:28, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1556.30(15) mean: 1635.73, max: 1801.21
Date: 07-15 at 16:11:33, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1556.30(15) mean: 1619.47, max: 1690.30
Date: 07-15 at 16:12:24, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1530.87(16) mean: 1611.56, max: 1699.19
Date: 07-15 at 16:13:22, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1525.65(15) mean: 1653.08, max: 1738.69
Date: 07-15 at 16:14:20, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1525.65(15) mean: 1621.67, max: 1788.34
Date: 07-15 at 16:15:17, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1525.65(15) mean: 1580.27, max: 1656.59
Date: 07-15 at 16:16:06, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1525.65(15) mean: 1613.79, max: 1675.84
Date: 07-15 at 16:16:56, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1525.65(15) mean: 1631.04, max: 1695.42
Date: 07-15 at 16:17:49, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1525.11(16) mean: 1608.61, max: 1746.40
Date: 07-15 at 16:18:42, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1520.74(15) mean: 1582.57, max: 1697.52
Date: 07-15 at 16:19:47, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1520.74(15) mean: 1533.37, max: 1585.85
Date: 07-15 at 16:20:40, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1520.74(15) mean: 1529.40, max: 1627.44
Date: 07-15 at 16:21:34, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1520.74(15) mean: 1550.34, max: 1687.74
Date: 07-15 at 16:22:31, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1514.43(15) mean: 1522.44, max: 1554.05
Date: 07-15 at 16:23:25, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1514.36(15) mean: 1522.15, max: 1553.77
Date: 07-15 at 16:24:23, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1514.36(15) mean: 1521.77, max: 1548.13
Date: 07-15 at 16:25:21, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1514.36(15) mean: 1521.77, max: 1548.13
Date: 07-15 at 16:26:07, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1514.36(15) mean: 1556.92, max: 1570.55
Date: 07-15 at 16:26:58, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1514.36(15) mean: 1556.41, max: 1600.40
Date: 07-15 at 16:27:53, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1514.36(15) mean: 1519.42, max: 1548.13
Date: 07-15 at 16:28:46, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1514.36(15) mean: 1527.37, max: 1597.69
Date: 07-15 at 16:29:41, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1514.36(15) mean: 1521.91, max: 1582.09
Date: 07-15 at 16:30:36, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1514.36(15) mean: 1515.67, max: 1526.72
