Date: 07-09 at 05:48:11, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1640.75(14) mean: 2631.88, max: 3264.69
Date: 07-09 at 05:48:59, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1541.95(14) mean: 2568.25, max: 3251.31
Date: 07-09 at 05:49:50, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1480.99(14) mean: 2579.72, max: 3246.55
Date: 07-09 at 05:50:38, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1466.19(14) mean: 2620.92, max: 3248.89
Date: 07-09 at 05:51:32, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1462.93(14) mean: 2410.11, max: 3166.67
Date: 07-09 at 05:52:28, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1462.93(14) mean: 2066.00, max: 3016.03
Date: 07-09 at 05:53:20, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1462.93(14) mean: 1791.42, max: 2765.96
Date: 07-09 at 05:54:16, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1462.93(14) mean: 1679.37, max: 1803.45
Date: 07-09 at 05:55:05, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1462.93(14) mean: 1708.45, max: 1904.59
Date: 07-09 at 05:55:55, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1462.93(14) mean: 1672.70, max: 1940.40
Date: 07-09 at 05:56:44, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1462.93(14) mean: 1575.98, max: 1652.33
Date: 07-09 at 05:57:30, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1462.93(14) mean: 1595.86, max: 1712.33
Date: 07-09 at 05:58:19, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1462.93(14) mean: 1643.22, max: 1769.10
Date: 07-09 at 05:59:04, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1462.93(14) mean: 1597.54, max: 1710.77
