Date: 07-09 at 02:04:29, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1610.42(14) mean: 2567.50, max: 3172.41
Date: 07-09 at 02:05:22, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1492.63(14) mean: 2585.89, max: 3213.73
Date: 07-09 at 02:06:07, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1454.90(14) mean: 2594.79, max: 3216.26
Date: 07-09 at 02:07:01, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1445.01(14) mean: 2402.58, max: 3157.04
Date: 07-09 at 02:07:55, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 2230.51, max: 3179.28
Date: 07-09 at 02:08:47, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 2052.89, max: 3147.98
Date: 07-09 at 02:09:41, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1983.96, max: 3075.74
Date: 07-09 at 02:10:29, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1872.65, max: 2996.95
Date: 07-09 at 02:11:22, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1557.48, max: 1717.73
Date: 07-09 at 02:12:10, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1608.70, max: 1790.53
Date: 07-09 at 02:13:02, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1528.89, max: 1631.34
Date: 07-09 at 02:13:45, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1553.56, max: 1640.14
Date: 07-09 at 02:14:44, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1501.07, max: 1569.43
Date: 07-09 at 02:15:32, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1519.46, max: 1617.11
Date: 07-09 at 02:16:23, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1575.15, max: 1686.07
Date: 07-09 at 02:17:16, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1644.69, max: 1740.78
Date: 07-09 at 02:18:06, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1527.27, max: 1697.42
Date: 07-09 at 02:18:53, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1567.00, max: 1722.16
Date: 07-09 at 02:19:45, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1443.87(14) mean: 1505.49, max: 1643.40
Date: 07-09 at 02:20:35, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1432.69(14) mean: 1497.20, max: 1562.56
Date: 07-09 at 02:21:26, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1430.60(14) mean: 1459.00, max: 1493.99
Date: 07-09 at 02:22:18, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1426.00(14) mean: 1453.19, max: 1486.23
Date: 07-09 at 02:23:03, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1423.20(14) mean: 1451.08, max: 1487.55
Date: 07-09 at 02:23:46, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1422.78(14) mean: 1508.98, max: 1557.81
Date: 07-09 at 02:24:38, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1421.40(14) mean: 1442.36, max: 1488.00
Date: 07-09 at 02:25:26, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1421.22(14) mean: 1451.31, max: 1519.97
Date: 07-09 at 02:26:16, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1421.22(14) mean: 1446.27, max: 1513.49
Date: 07-09 at 02:27:02, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1421.22(14) mean: 1443.35, max: 1488.08
Date: 07-09 at 02:27:48, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1421.22(14) mean: 1443.19, max: 1488.08
Date: 07-09 at 02:28:38, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1421.22(14) mean: 1443.18, max: 1488.08
Date: 07-09 at 02:29:23, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1421.22(14) mean: 1452.45, max: 1514.57
Date: 07-09 at 02:30:14, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1421.22(14) mean: 1474.06, max: 1522.30
Date: 07-09 at 02:31:05, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1412.36(14) mean: 1454.00, max: 1563.45
Date: 07-09 at 02:31:54, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1412.02(14) mean: 1477.98, max: 1543.14
Date: 07-09 at 02:32:43, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1412.02(14) mean: 1466.52, max: 1583.22
Date: 07-09 at 02:33:33, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1412.02(14) mean: 1452.50, max: 1491.85
Date: 07-09 at 02:34:22, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1412.02(14) mean: 1462.52, max: 1542.04
Date: 07-09 at 02:35:11, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1412.02(14) mean: 1452.20, max: 1484.43
Date: 07-09 at 02:36:02, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.77(14) mean: 1451.67, max: 1480.88
Date: 07-09 at 02:36:51, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.77(14) mean: 1451.66, max: 1480.83
Date: 07-09 at 02:37:40, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.77(14) mean: 1418.40, max: 1440.62
Date: 07-09 at 02:38:30, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.77(15) mean: 1412.35, max: 1420.47
