Date: 07-09 at 07:59:43, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1602.66(14) mean: 2570.13, max: 3341.15
Date: 07-09 at 08:00:31, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1521.36(14) mean: 2453.97, max: 3323.22
Date: 07-09 at 08:01:20, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1503.27(14) mean: 2366.89, max: 3219.37
Date: 07-09 at 08:02:12, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1497.97(14) mean: 2278.16, max: 3165.73
Date: 07-09 at 08:03:00, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1493.11(14) mean: 2088.22, max: 3059.01
Date: 07-09 at 08:03:48, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1492.06(14) mean: 2101.63, max: 2974.81
Date: 07-09 at 08:04:40, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1492.06(14) mean: 1597.16, max: 1774.21
Date: 07-09 at 08:05:29, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1492.06(14) mean: 1638.58, max: 1800.54
Date: 07-09 at 08:06:18, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1492.06(14) mean: 1643.19, max: 1858.07
Date: 07-09 at 08:07:11, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1452.66(14) mean: 1553.10, max: 1660.43
Date: 07-09 at 08:07:54, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1441.40(14) mean: 1594.65, max: 1696.24
Date: 07-09 at 08:08:40, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1441.40(14) mean: 1659.43, max: 1773.77
Date: 07-09 at 08:09:37, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1441.40(14) mean: 1551.35, max: 1670.65
Date: 07-09 at 08:10:27, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1441.40(14) mean: 1531.33, max: 1626.03
Date: 07-09 at 08:11:20, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1441.40(14) mean: 1520.00, max: 1626.02
Date: 07-09 at 08:12:03, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1441.40(14) mean: 1585.89, max: 1699.92
Date: 07-09 at 08:12:56, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1441.40(14) mean: 1522.82, max: 1584.80
Date: 07-09 at 08:13:42, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1441.40(14) mean: 1529.71, max: 1625.25
Date: 07-09 at 08:14:34, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1435.34(14) mean: 1517.43, max: 1618.13
Date: 07-09 at 08:15:23, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1434.34(14) mean: 1563.44, max: 1643.66
Date: 07-09 at 08:16:08, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1434.34(14) mean: 1569.03, max: 1689.85
Date: 07-09 at 08:16:57, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1434.34(14) mean: 1565.62, max: 1691.94
Date: 07-09 at 08:17:44, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1434.34(14) mean: 1474.68, max: 1546.47
Date: 07-09 at 08:18:34, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1434.34(14) mean: 1529.45, max: 1610.48
Date: 07-09 at 08:19:26, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1434.34(14) mean: 1482.20, max: 1596.46
Date: 07-09 at 08:20:12, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1433.31(14) mean: 1493.73, max: 1637.21
Date: 07-09 at 08:21:08, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1433.29(14) mean: 1465.80, max: 1539.66
Date: 07-09 at 08:21:55, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1433.29(14) mean: 1461.56, max: 1539.66
Date: 07-09 at 08:22:45, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1433.29(14) mean: 1463.72, max: 1514.99
Date: 07-09 at 08:23:32, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1433.29(14) mean: 1484.60, max: 1576.98
Date: 07-09 at 08:24:23, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1432.85(14) mean: 1491.03, max: 1602.66
Date: 07-09 at 08:25:12, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1432.73(14) mean: 1481.40, max: 1668.16
Date: 07-09 at 08:25:58, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1432.48(14) mean: 1458.56, max: 1494.41
Date: 07-09 at 08:26:51, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1432.44(14) mean: 1460.06, max: 1503.10
Date: 07-09 at 08:27:38, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1432.44(14) mean: 1458.82, max: 1493.59
Date: 07-09 at 08:28:25, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1432.44(14) mean: 1459.86, max: 1504.61
Date: 07-09 at 08:29:14, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1432.44(14) mean: 1458.79, max: 1493.59
Date: 07-09 at 08:30:10, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1432.44(14) mean: 1463.44, max: 1509.67
Date: 07-09 at 08:30:57, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1432.44(14) mean: 1459.04, max: 1493.59
Date: 07-09 at 08:31:48, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1432.44(14) mean: 1491.77, max: 1540.23
Date: 07-09 at 08:32:47, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1431.13(14) mean: 1465.41, max: 1537.93
Date: 07-09 at 08:33:34, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1458.81, max: 1493.71
Date: 07-09 at 08:34:21, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1437.17, max: 1446.71
Date: 07-09 at 08:35:14, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1441.43, max: 1502.81
Date: 07-09 at 08:36:01, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1451.86, max: 1476.05
Date: 07-09 at 08:36:53, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1439.07, max: 1448.24
Date: 07-09 at 08:37:41, iter: 47, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1439.07, max: 1448.24
Date: 07-09 at 08:38:32, iter: 48, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1439.07, max: 1448.24
Date: 07-09 at 08:39:27, iter: 49, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1439.07, max: 1448.24
Date: 07-09 at 08:40:16, iter: 50, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1439.07, max: 1448.24
Date: 07-09 at 08:41:02, iter: 51, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1439.07, max: 1448.24
Date: 07-09 at 08:41:58, iter: 52, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1439.07, max: 1448.24
Date: 07-09 at 08:42:46, iter: 53, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1439.07, max: 1448.24
Date: 07-09 at 08:43:35, iter: 54, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1439.07, max: 1448.24
Date: 07-09 at 08:44:27, iter: 55, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1436.13, max: 1443.46
Date: 07-09 at 08:45:16, iter: 56, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1436.13, max: 1443.46
Date: 07-09 at 08:46:07, iter: 57, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1436.13, max: 1443.46
Date: 07-09 at 08:46:58, iter: 58, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1436.13, max: 1443.46
Date: 07-09 at 08:47:46, iter: 59, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.72(14) mean: 1436.13, max: 1443.46
