Date: 07-09 at 04:01:11, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1564.46(15) mean: 2346.43, max: 3338.23
Date: 07-09 at 04:02:01, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1516.67(15) mean: 2384.52, max: 3320.29
Date: 07-09 at 04:02:53, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1466.70(14) mean: 2324.60, max: 3309.70
Date: 07-09 at 04:03:41, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1458.60(14) mean: 2106.75, max: 3204.02
Date: 07-09 at 04:04:30, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1458.60(14) mean: 1949.48, max: 3047.94
Date: 07-09 at 04:05:20, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1458.60(14) mean: 1785.57, max: 2926.24
Date: 07-09 at 04:06:08, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1458.60(14) mean: 1723.23, max: 2356.78
Date: 07-09 at 04:06:59, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1458.60(14) mean: 1629.79, max: 1737.04
Date: 07-09 at 04:07:53, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1414.98(13) mean: 1521.01, max: 1639.16
Date: 07-09 at 04:08:41, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.26(13) mean: 1527.33, max: 1561.67
Date: 07-09 at 04:09:29, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.26(13) mean: 1585.55, max: 1642.16
Date: 07-09 at 04:10:18, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.26(13) mean: 1516.26, max: 1602.93
Date: 07-09 at 04:11:05, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.26(13) mean: 1529.82, max: 1628.01
Date: 07-09 at 04:11:51, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.26(13) mean: 1556.98, max: 1659.74
Date: 07-09 at 04:12:33, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.26(13) mean: 1645.76, max: 1751.26
Date: 07-09 at 04:13:25, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.26(13) mean: 1535.00, max: 1621.62
Date: 07-09 at 04:14:08, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1411.26(13) mean: 1532.53, max: 1676.93
Date: 07-09 at 04:14:59, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1391.45(13) mean: 1483.05, max: 1628.07
Date: 07-09 at 04:15:45, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1391.45(13) mean: 1476.93, max: 1590.26
Date: 07-09 at 04:16:30, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1391.45(13) mean: 1452.64, max: 1602.26
Date: 07-09 at 04:17:17, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1385.85(13) mean: 1477.87, max: 1655.72
Date: 07-09 at 04:18:02, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1382.73(13) mean: 1469.62, max: 1631.98
Date: 07-09 at 04:18:48, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1381.44(13) mean: 1422.77, max: 1483.99
Date: 07-09 at 04:19:34, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1381.44(13) mean: 1432.73, max: 1563.31
Date: 07-09 at 04:20:21, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1381.44(13) mean: 1417.51, max: 1481.53
Date: 07-09 at 04:21:05, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1381.44(13) mean: 1443.01, max: 1535.41
Date: 07-09 at 04:21:51, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1381.44(13) mean: 1417.18, max: 1540.97
Date: 07-09 at 04:22:42, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1381.44(13) mean: 1430.46, max: 1524.02
Date: 07-09 at 04:23:26, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1381.44(13) mean: 1456.88, max: 1583.31
Date: 07-09 at 04:24:15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1378.91(13) mean: 1411.06, max: 1485.97
Date: 07-09 at 04:25:03, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1434.28, max: 1521.01
Date: 07-09 at 04:25:58, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1405.14, max: 1480.18
Date: 07-09 at 04:26:49, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1398.81, max: 1475.81
Date: 07-09 at 04:27:37, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1409.98, max: 1521.69
Date: 07-09 at 04:28:25, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1396.65, max: 1449.62
Date: 07-09 at 04:29:14, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1396.16, max: 1448.60
Date: 07-09 at 04:30:00, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1396.16, max: 1448.60
Date: 07-09 at 04:30:45, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1415.49, max: 1514.54
Date: 07-09 at 04:31:36, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1397.27, max: 1448.60
Date: 07-09 at 04:32:26, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1409.99, max: 1503.39
Date: 07-09 at 04:33:12, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1395.43, max: 1448.60
Date: 07-09 at 04:34:04, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1391.15, max: 1448.60
Date: 07-09 at 04:34:52, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1394.53, max: 1480.82
Date: 07-09 at 04:35:38, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1440.81, max: 1514.87
Date: 07-09 at 04:36:26, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1404.35, max: 1438.52
Date: 07-09 at 04:37:13, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1406.68, max: 1491.75
Date: 07-09 at 04:38:09, iter: 47, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1398.28, max: 1436.11
Date: 07-09 at 04:39:00, iter: 48, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1398.50, max: 1436.11
Date: 07-09 at 04:39:47, iter: 49, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1393.35, max: 1453.86
Date: 07-09 at 04:40:37, iter: 50, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1378.49, max: 1399.65
Date: 07-09 at 04:41:29, iter: 51, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1376.11, max: 1392.26
Date: 07-09 at 04:42:25, iter: 52, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1374.87, max: 1384.79
Date: 07-09 at 04:43:12, iter: 53, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1381.68, max: 1461.74
Date: 07-09 at 04:44:03, iter: 54, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1378.40, max: 1437.06
Date: 07-09 at 04:44:55, iter: 55, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1378.34, max: 1436.96
Date: 07-09 at 04:45:39, iter: 56, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1378.34, max: 1436.96
Date: 07-09 at 04:46:28, iter: 57, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1378.34, max: 1436.96
Date: 07-09 at 04:47:16, iter: 58, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1378.34, max: 1436.96
Date: 07-09 at 04:48:02, iter: 59, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1382.54, max: 1440.48
Date: 07-09 at 04:48:51, iter: 60, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1378.11, max: 1436.96
Date: 07-09 at 04:49:41, iter: 61, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1387.84, max: 1525.62
Date: 07-09 at 04:50:25, iter: 62, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.97, max: 1401.28
Date: 07-09 at 04:51:18, iter: 63, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1379.16, max: 1436.47
Date: 07-09 at 04:52:04, iter: 64, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.05, max: 1390.14
Date: 07-09 at 04:52:53, iter: 65, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.05, max: 1390.14
Date: 07-09 at 04:53:37, iter: 66, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1380.87, max: 1434.05
Date: 07-09 at 04:54:26, iter: 67, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.14, max: 1390.14
Date: 07-09 at 04:55:13, iter: 68, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.05, max: 1390.14
Date: 07-09 at 04:55:58, iter: 69, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.05, max: 1390.14
Date: 07-09 at 04:56:42, iter: 70, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.05, max: 1390.14
Date: 07-09 at 04:57:37, iter: 71, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.05, max: 1390.14
Date: 07-09 at 04:58:22, iter: 72, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.05, max: 1390.14
Date: 07-09 at 04:59:13, iter: 73, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.05, max: 1390.14
Date: 07-09 at 04:59:59, iter: 74, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1385.01, max: 1464.42
Date: 07-09 at 05:00:45, iter: 75, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1379.87, max: 1463.42
Date: 07-09 at 05:01:37, iter: 76, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.77, max: 1401.94
Date: 07-09 at 05:02:22, iter: 77, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.97, max: 1374.94
Date: 07-09 at 05:03:08, iter: 78, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.97, max: 1374.94
Date: 07-09 at 05:03:55, iter: 79, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.97, max: 1374.94
Date: 07-09 at 05:04:42, iter: 80, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.97, max: 1374.94
Date: 07-09 at 05:05:31, iter: 81, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.97, max: 1374.94
Date: 07-09 at 05:06:19, iter: 82, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.97, max: 1374.94
Date: 07-09 at 05:07:06, iter: 83, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.97, max: 1374.94
Date: 07-09 at 05:07:59, iter: 84, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.97, max: 1374.94
Date: 07-09 at 05:08:46, iter: 85, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.97, max: 1374.94
Date: 07-09 at 05:09:29, iter: 86, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.97, max: 1374.94
Date: 07-09 at 05:10:14, iter: 87, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1375.80, max: 1402.41
Date: 07-09 at 05:11:07, iter: 88, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1374.04, max: 1375.92
Date: 07-09 at 05:11:55, iter: 89, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.97, max: 1374.94
Date: 07-09 at 05:12:48, iter: 90, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1378.97, max: 1450.00
Date: 07-09 at 05:13:40, iter: 91, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1374.14, max: 1377.45
Date: 07-09 at 05:14:32, iter: 92, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1374.14, max: 1377.45
Date: 07-09 at 05:15:18, iter: 93, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1376.31, max: 1410.00
Date: 07-09 at 05:16:03, iter: 94, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1373.90(13) mean: 1373.96, max: 1374.73
