Date: 07-09 at 07:47:30, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1469.22(14) mean: 2552.09, max: 3322.82
Date: 07-09 at 07:48:29, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1399.40(13) mean: 2576.18, max: 3335.59
Date: 07-09 at 07:49:28, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 2580.67, max: 3296.75
Date: 07-09 at 07:50:27, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 2418.16, max: 3297.59
Date: 07-09 at 07:51:27, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 2218.07, max: 3097.02
Date: 07-09 at 07:52:28, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 2131.56, max: 3087.96
Date: 07-09 at 07:53:27, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1970.22, max: 3016.24
Date: 07-09 at 07:54:28, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1998.87, max: 3006.80
Date: 07-09 at 07:55:26, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1551.57, max: 1648.38
Date: 07-09 at 07:56:25, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1638.17, max: 1750.70
Date: 07-09 at 07:57:21, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1576.00, max: 1822.76
Date: 07-09 at 07:58:16, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1523.69, max: 1633.13
Date: 07-09 at 07:59:14, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1494.81, max: 1580.39
Date: 07-09 at 08:00:09, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1476.26, max: 1580.39
Date: 07-09 at 08:01:05, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1489.16, max: 1556.51
Date: 07-09 at 08:01:58, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1476.35, max: 1610.85
Date: 07-09 at 08:02:57, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1478.05, max: 1601.22
Date: 07-09 at 08:03:50, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1501.41, max: 1560.09
Date: 07-09 at 08:04:47, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1534.13, max: 1635.43
Date: 07-09 at 08:05:43, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1494.23, max: 1608.97
Date: 07-09 at 08:06:37, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1472.62, max: 1536.19
Date: 07-09 at 08:07:33, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1495.22, max: 1598.77
Date: 07-09 at 08:08:28, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1546.35, max: 1666.35
Date: 07-09 at 08:09:24, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1566.39, max: 1739.56
Date: 07-09 at 08:10:18, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1530.62, max: 1682.74
Date: 07-09 at 08:11:14, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1469.37, max: 1548.90
Date: 07-09 at 08:12:10, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1518.09, max: 1625.75
Date: 07-09 at 08:13:04, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1471.86, max: 1640.47
Date: 07-09 at 08:13:59, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1505.01, max: 1623.21
Date: 07-09 at 08:14:56, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1437.89, max: 1594.16
Date: 07-09 at 08:15:52, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1467.79, max: 1562.05
Date: 07-09 at 08:16:45, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1374.17(13) mean: 1441.50, max: 1486.53
