Date: 07-09 at 03:17:25, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1555.08(14) mean: 2690.04, max: 3231.28
Date: 07-09 at 03:18:23, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1490.17(14) mean: 2681.37, max: 3213.01
Date: 07-09 at 03:19:22, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1478.92(14) mean: 2297.68, max: 3121.51
Date: 07-09 at 03:20:21, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1477.34(14) mean: 2232.47, max: 3076.04
Date: 07-09 at 03:21:21, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1475.60(15) mean: 2185.33, max: 3045.15
Date: 07-09 at 03:22:19, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1474.62(15) mean: 2176.39, max: 3014.80
Date: 07-09 at 03:23:19, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1474.62(15) mean: 2178.01, max: 3012.05
Date: 07-09 at 03:24:20, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1474.62(15) mean: 1952.13, max: 2889.02
Date: 07-09 at 03:25:19, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1474.62(15) mean: 1623.62, max: 1796.73
Date: 07-09 at 03:26:17, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1474.62(15) mean: 1641.24, max: 1848.53
Date: 07-09 at 03:27:13, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1414.07(14) mean: 1572.69, max: 1770.52
Date: 07-09 at 03:28:13, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1590.59, max: 1833.40
Date: 07-09 at 03:29:08, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1494.45, max: 1618.79
Date: 07-09 at 03:30:05, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1477.21, max: 1562.02
Date: 07-09 at 03:31:02, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1495.50, max: 1594.39
Date: 07-09 at 03:31:56, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1461.62, max: 1520.39
Date: 07-09 at 03:32:53, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1463.22, max: 1557.62
Date: 07-09 at 03:33:51, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1459.72, max: 1520.39
Date: 07-09 at 03:34:46, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1512.73, max: 1565.66
Date: 07-09 at 03:35:44, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1502.03, max: 1615.00
Date: 07-09 at 03:36:41, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1474.73, max: 1635.53
Date: 07-09 at 03:37:35, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1447.20, max: 1508.80
Date: 07-09 at 03:38:32, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1469.85, max: 1549.10
Date: 07-09 at 03:39:24, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.88(14) mean: 1440.91, max: 1513.01
Date: 07-09 at 03:40:24, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.70(14) mean: 1460.24, max: 1523.82
Date: 07-09 at 03:41:17, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1489.70, max: 1555.40
Date: 07-09 at 03:42:12, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1499.92, max: 1611.28
Date: 07-09 at 03:43:06, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1538.06, max: 1663.39
Date: 07-09 at 03:44:01, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1448.89, max: 1506.31
Date: 07-09 at 03:44:57, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1445.77, max: 1500.33
Date: 07-09 at 03:45:53, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1466.63, max: 1564.59
Date: 07-09 at 03:46:46, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1438.25, max: 1495.03
Date: 07-09 at 03:47:45, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1429.72, max: 1492.19
Date: 07-09 at 03:48:41, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1436.03, max: 1492.10
Date: 07-09 at 03:49:35, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1435.40, max: 1492.10
Date: 07-09 at 03:50:30, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1431.94, max: 1505.40
Date: 07-09 at 03:51:25, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.44(14) mean: 1430.91, max: 1492.10
