Date: 07-03 at 11:02:09, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1884.16(18) mean: 2869.26, max: 3200.38
Date: 07-03 at 11:04:02, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1829.73(18) mean: 2626.05, max: 3155.26
Date: 07-03 at 11:06:01, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1814.48(18) mean: 2549.16, max: 3082.77
Date: 07-03 at 11:07:57, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1812.59(18) mean: 2467.89, max: 3152.57
Date: 07-03 at 11:09:52, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1806.24(18) mean: 2431.05, max: 3168.72
Date: 07-03 at 11:11:50, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1806.24(18) mean: 2441.89, max: 3206.67
Date: 07-03 at 11:13:48, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1806.24(18) mean: 1919.99, max: 2013.12
Date: 07-03 at 11:15:42, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1806.24(18) mean: 1981.70, max: 2088.56
Date: 07-03 at 11:17:36, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1806.24(18) mean: 2015.28, max: 2143.61
Date: 07-03 at 11:19:33, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1806.24(18) mean: 2025.10, max: 2198.09
Date: 07-03 at 11:21:29, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1800.97(18) mean: 1988.76, max: 2227.99
Date: 07-03 at 11:23:22, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 2000.83, max: 2257.48
Date: 07-03 at 11:25:10, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 2040.08, max: 2331.01
Date: 07-03 at 11:27:13, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 2062.59, max: 2371.44
Date: 07-03 at 11:29:15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 2053.16, max: 2387.80
Date: 07-03 at 11:31:22, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 2083.63, max: 2487.50
Date: 07-03 at 11:33:26, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 2045.24, max: 2528.26
Date: 07-03 at 11:35:24, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1866.32, max: 2003.02
Date: 07-03 at 11:37:20, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1914.19, max: 2076.00
Date: 07-03 at 11:39:16, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1828.95, max: 1923.95
Date: 07-03 at 11:41:09, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1827.07, max: 1877.26
Date: 07-03 at 11:42:58, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1888.67, max: 1955.50
Date: 07-03 at 11:44:47, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1869.24, max: 2041.81
Date: 07-03 at 11:46:38, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1846.64, max: 2089.29
Date: 07-03 at 11:48:26, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1817.77, max: 1873.64
Date: 07-03 at 11:50:15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1834.30, max: 1984.72
Date: 07-03 at 11:52:08, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1819.27, max: 1965.69
Date: 07-03 at 11:53:56, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1872.58, max: 2031.68
Date: 07-03 at 11:55:51, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.55(18) mean: 1922.46, max: 2102.43
Date: 07-03 at 11:57:39, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1761.08(18) mean: 1855.51, max: 2016.34
Date: 07-03 at 11:59:33, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1760.45(18) mean: 1867.90, max: 2044.13
Date: 07-03 at 12:01:32, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1760.45(18) mean: 1841.97, max: 1937.78
Date: 07-03 at 12:03:24, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1760.45(18) mean: 1833.14, max: 1898.91
Date: 07-03 at 12:05:13, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1760.45(18) mean: 1808.47, max: 1891.78
Date: 07-03 at 12:07:05, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1760.45(18) mean: 1869.18, max: 1947.83
Date: 07-03 at 12:09:00, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1760.45(18) mean: 1821.90, max: 2046.95
