Date: 07-03 at 01:38:12, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1903.45(19) mean: 2611.65, max: 3118.60
Date: 07-03 at 01:40:04, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1838.03(19) mean: 2567.38, max: 3116.17
Date: 07-03 at 01:41:59, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1829.22(19) mean: 2583.28, max: 3130.34
Date: 07-03 at 01:43:55, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1829.22(19) mean: 1971.00, max: 2284.31
Date: 07-03 at 01:45:51, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1817.02(20) mean: 1935.06, max: 2067.66
Date: 07-03 at 01:47:45, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1796.67(19) mean: 1930.74, max: 2075.29
Date: 07-03 at 01:49:36, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1796.67(19) mean: 1946.71, max: 2129.73
Date: 07-03 at 01:51:29, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1796.67(19) mean: 1962.52, max: 2194.13
Date: 07-03 at 01:53:20, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1796.67(19) mean: 1977.13, max: 2261.60
Date: 07-03 at 01:55:20, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1796.67(19) mean: 2014.22, max: 2295.94
Date: 07-03 at 01:57:18, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1792.47(20) mean: 1894.22, max: 2077.05
Date: 07-03 at 01:59:06, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1758.50(19) mean: 1879.09, max: 2035.66
Date: 07-03 at 02:01:00, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1756.69(19) mean: 1877.20, max: 2030.90
Date: 07-03 at 02:02:51, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1756.69(19) mean: 1917.46, max: 2071.52
Date: 07-03 at 02:04:44, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1756.69(19) mean: 1920.62, max: 2150.48
Date: 07-03 at 02:06:39, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1756.69(19) mean: 1969.20, max: 2204.03
Date: 07-03 at 02:08:35, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1756.69(19) mean: 1964.75, max: 2255.17
Date: 07-03 at 02:10:28, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1827.43, max: 1978.22
Date: 07-03 at 02:12:22, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1895.36, max: 2035.51
Date: 07-03 at 02:14:13, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1839.59, max: 1968.84
Date: 07-03 at 02:16:02, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1836.08, max: 2021.27
Date: 07-03 at 02:17:56, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1816.69, max: 1928.65
Date: 07-03 at 02:19:45, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1815.45, max: 1994.06
Date: 07-03 at 02:21:40, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1857.15, max: 2001.45
Date: 07-03 at 02:23:33, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1839.28, max: 2006.55
Date: 07-03 at 02:25:21, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1826.50, max: 1947.22
Date: 07-03 at 02:27:06, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1808.54, max: 1893.87
Date: 07-03 at 02:28:58, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1801.89, max: 1899.24
Date: 07-03 at 02:30:50, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1799.79, max: 1972.82
Date: 07-03 at 02:32:37, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1796.85, max: 1922.75
Date: 07-03 at 02:34:24, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1739.77(19) mean: 1811.14, max: 1988.16
Date: 07-03 at 02:36:06, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1727.59(18) mean: 1787.41, max: 1881.41
Date: 07-03 at 02:38:01, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1726.64(18) mean: 1789.58, max: 1914.15
Date: 07-03 at 02:39:46, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1726.64(18) mean: 1791.91, max: 1867.97
Date: 07-03 at 02:41:40, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1726.64(18) mean: 1823.88, max: 1904.67
Date: 07-03 at 02:43:26, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1722.85(18) mean: 1823.92, max: 1933.31
Date: 07-03 at 02:45:15, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1718.62(18) mean: 1782.66, max: 1867.97
Date: 07-03 at 02:47:04, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1717.48(18) mean: 1824.66, max: 1958.49
Date: 07-03 at 02:48:56, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1717.48(18) mean: 1774.39, max: 1859.38
Date: 07-03 at 02:50:48, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1717.48(18) mean: 1786.78, max: 1882.64
Date: 07-03 at 02:52:36, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1783.43, max: 1955.63
Date: 07-03 at 02:54:24, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1840.75, max: 2031.45
Date: 07-03 at 02:56:12, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1823.23, max: 2096.85
Date: 07-03 at 02:58:02, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1780.30, max: 1859.38
Date: 07-03 at 02:59:50, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1781.93, max: 1859.38
Date: 07-03 at 03:01:32, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1776.75, max: 1859.38
Date: 07-03 at 03:03:29, iter: 47, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1775.73, max: 1863.56
Date: 07-03 at 03:05:10, iter: 48, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1775.37, max: 1859.38
Date: 07-03 at 03:06:51, iter: 49, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1775.37, max: 1859.38
Date: 07-03 at 03:08:57, iter: 50, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1775.41, max: 1859.38
Date: 07-03 at 03:10:50, iter: 51, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1784.20, max: 1859.38
Date: 07-03 at 03:12:32, iter: 52, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1792.54, max: 1924.78
Date: 07-03 at 03:14:20, iter: 53, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1783.67, max: 1859.38
Date: 07-03 at 03:16:04, iter: 54, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1782.98, max: 1859.38
Date: 07-03 at 03:17:57, iter: 55, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1778.05, max: 1859.38
Date: 07-03 at 03:19:44, iter: 56, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1781.36, max: 1859.38
Date: 07-03 at 03:21:34, iter: 57, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1790.01, max: 1924.78
Date: 07-03 at 03:23:18, iter: 58, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1774.56, max: 1859.38
Date: 07-03 at 03:25:07, iter: 59, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1782.62, max: 1933.63
Date: 07-03 at 03:26:58, iter: 60, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1791.03, max: 2017.12
Date: 07-03 at 03:28:44, iter: 61, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1707.40(17) mean: 1771.08, max: 1846.53
