Date: 07-03 at 05:56:03, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1967.98(19) mean: 2800.35, max: 3178.25
Date: 07-03 at 05:58:04, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1847.28(20) mean: 2688.85, max: 3114.99
Date: 07-03 at 06:00:04, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1835.06(19) mean: 2707.96, max: 3152.74
Date: 07-03 at 06:02:02, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1834.58(19) mean: 1963.81, max: 2031.00
Date: 07-03 at 06:03:52, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1834.58(19) mean: 1994.71, max: 2066.57
Date: 07-03 at 06:05:50, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1834.58(19) mean: 2085.69, max: 2166.84
Date: 07-03 at 06:07:43, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1834.58(19) mean: 2115.75, max: 2216.05
Date: 07-03 at 06:09:40, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1834.58(19) mean: 2167.58, max: 2267.18
Date: 07-03 at 06:11:40, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1834.58(19) mean: 2186.98, max: 2311.03
Date: 07-03 at 06:13:41, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1834.58(19) mean: 1953.20, max: 2275.68
Date: 07-03 at 06:15:38, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1827.95(19) mean: 1921.68, max: 2049.47
Date: 07-03 at 06:17:36, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1823.45(20) mean: 1894.69, max: 1973.50
Date: 07-03 at 06:19:31, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1791.10(19) mean: 1941.09, max: 2025.99
Date: 07-03 at 06:21:22, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1791.10(19) mean: 1953.33, max: 2054.58
Date: 07-03 at 06:23:20, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1791.10(19) mean: 1988.16, max: 2136.39
Date: 07-03 at 06:25:18, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1791.10(19) mean: 2033.12, max: 2231.30
Date: 07-03 at 06:27:14, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1791.10(19) mean: 1902.06, max: 2102.64
Date: 07-03 at 06:29:12, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1791.10(19) mean: 1875.49, max: 2020.27
Date: 07-03 at 06:30:54, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1791.10(19) mean: 1859.58, max: 1942.54
Date: 07-03 at 06:32:48, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1791.10(19) mean: 1868.97, max: 1965.43
Date: 07-03 at 06:34:42, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1779.45(19) mean: 1865.43, max: 1986.63
